"Course Code","Course Name","Course Description","Delivery Method","Category","Learner Group","Days","Hours","Minutes","Available Classes","Course ID","Course Last Modified","Course Owner Org","Link to ELM Search","Short Name"
"ITEM-1123","Early Intervention and Return to Work eSeries 9: When Does an Employee Qualify for a New LTD Period (Successive Disabilities)?","This course helps supervisors understand the requirements that an employee returning to work from LTD must fulfil in order to qualify for further benefits.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","10","1","18406","2023/12/18  6:17:10AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1123-""","Audience"
"ITEM-534","Early Intervention and Return to Work: Supporting Employees in the Workplace","Supervisors will learn about Early Intervention and Return to Work, understand their role and responsibilities, practise decision-making when dealing with employees struggling with health issues and returning to work and identify available resources.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17838","2023/12/18  6:17:45AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-534-""","Group"
"ITEM-534","Early Intervention and Return to Work: Supporting Employees in the Workplace","Supervisors will learn about Early Intervention and Return to Work, understand their role and responsibilities, practise decision-making when dealing with employees struggling with health issues and returning to work and identify available resources.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","0","0","1","17838","2023/12/18  6:17:45AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-534-""","Topic"
"ITEM-534","Early Intervention and Return to Work: Supporting Employees in the Workplace","Supervisors will learn about Early Intervention and Return to Work, understand their role and responsibilities, practise decision-making when dealing with employees struggling with health issues and returning to work and identify available resources.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","0","1","17838","2023/12/18  6:17:45AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-534-""","Audience"
"ITEM-1859","Emergency Wardens Training","This recorded webinar course provides new Emergency Wardens an overview of the emergency management cycle, components of an emergency plan, roles and responsibilities and common procedures in an emergency.","eLearning","All Employees","All Government of British Columbia Learners","0","0","40","1","19104","2023/12/18  6:18:28AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1859-""","Audience"
"ITEM-1859","Emergency Wardens Training","This recorded webinar course provides new Emergency Wardens an overview of the emergency management cycle, components of an emergency plan, roles and responsibilities and common procedures in an emergency.","eLearning","Core","All Government of British Columbia Learners","0","0","40","1","19104","2023/12/18  6:18:28AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1859-""","Group"
"ITEM-1859","Emergency Wardens Training","This recorded webinar course provides new Emergency Wardens an overview of the emergency management cycle, components of an emergency plan, roles and responsibilities and common procedures in an emergency.","eLearning","Health, Safety and Well-Being","All Government of British Columbia Learners","0","0","40","1","19104","2023/12/18  6:18:28AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1859-""","Topic"
"ITEM-2446","Employee Relations: Conducting Workplace Investigations, Part 1 - Foundations and Resources (Restricted to Band 1 to 6 Managers)","This is part 1 of a 2 part Conducting Workplace Investigations course. Part 1 is a self-directed online Moodle course for Band 1 to 6 people leaders. The Moodle course will take approximately 3 hours and must be completed before participating in part 2.","eLearning","Core","All Government of British Columbia Learners","0","3","0","1","19684","2025/01/15 10:12:40AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2446-""","Group"
"ITEM-2446","Employee Relations: Conducting Workplace Investigations, Part 1 - Foundations and Resources (Restricted to Band 1 to 6 Managers)","This is part 1 of a 2 part Conducting Workplace Investigations course. Part 1 is a self-directed online Moodle course for Band 1 to 6 people leaders. The Moodle course will take approximately 3 hours and must be completed before participating in part 2.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","3","0","1","19684","2025/01/15 10:12:40AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2446-""","Topic"
"ITEM-2446","Employee Relations: Conducting Workplace Investigations, Part 1 - Foundations and Resources (Restricted to Band 1 to 6 Managers)","This is part 1 of a 2 part Conducting Workplace Investigations course. Part 1 is a self-directed online Moodle course for Band 1 to 6 people leaders. The Moodle course will take approximately 3 hours and must be completed before participating in part 2.","eLearning","People Leaders","All Government of British Columbia Learners","0","3","0","1","19684","2025/01/15 10:12:40AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2446-""","Audience"
"ITEM-2366","Employee Relations: Conducting Workplace Investigations, Part 2 - Skills Workshop (Restricted to Band 1 to 6 Managers) (Virtual Classroom)","This is part 2 of a 2 part Conducting Workplace Investigations course. Part 1 must be completed before attending part 2. 
Part 2 is a full day virtual workshop led by a facilitator for Band 1 to 6 managers and supervisors.","Webinar","Core","All Government of British Columbia Learners","0","6","0","7","19605","2025/04/25  2:55:17PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2366-""","Group"
"ITEM-2366","Employee Relations: Conducting Workplace Investigations, Part 2 - Skills Workshop (Restricted to Band 1 to 6 Managers) (Virtual Classroom)","This is part 2 of a 2 part Conducting Workplace Investigations course. Part 1 must be completed before attending part 2. 
Part 2 is a full day virtual workshop led by a facilitator for Band 1 to 6 managers and supervisors.","Webinar","Human Resources Management","All Government of British Columbia Learners","0","6","0","7","19605","2025/04/25  2:55:17PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2366-""","Topic"
"ITEM-2366","Employee Relations: Conducting Workplace Investigations, Part 2 - Skills Workshop (Restricted to Band 1 to 6 Managers) (Virtual Classroom)","This is part 2 of a 2 part Conducting Workplace Investigations course. Part 1 must be completed before attending part 2. 
Part 2 is a full day virtual workshop led by a facilitator for Band 1 to 6 managers and supervisors.","Webinar","People Leaders","All Government of British Columbia Learners","0","6","0","7","19605","2025/04/25  2:55:17PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2366-""","Audience"
"ITEM-1657","Employee Relations: Employee and Labour Relations Foundations (For Managers and Supervisors ONLY - Previously LR 101)","This interactive 2-part virtual course provides Managers and Supervisors with  foundational understanding of the legislative framework that governs employee and labor relations work and helps them build the skills they need to play their role effectively","Webinar","Core","All Government of British Columbia Learners","0","6","0","7","18914","2025/01/14  1:44:17PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1657-""","Group"
"ITEM-1657","Employee Relations: Employee and Labour Relations Foundations (For Managers and Supervisors ONLY - Previously LR 101)","This interactive 2-part virtual course provides Managers and Supervisors with  foundational understanding of the legislative framework that governs employee and labor relations work and helps them build the skills they need to play their role effectively","Webinar","Human Resources Management","All Government of British Columbia Learners","0","6","0","7","18914","2025/01/14  1:44:17PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1657-""","Topic"
"ITEM-1657","Employee Relations: Employee and Labour Relations Foundations (For Managers and Supervisors ONLY - Previously LR 101)","This interactive 2-part virtual course provides Managers and Supervisors with  foundational understanding of the legislative framework that governs employee and labor relations work and helps them build the skills they need to play their role effectively","Webinar","People Leaders","All Government of British Columbia Learners","0","6","0","7","18914","2025/01/14  1:44:17PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1657-""","Audience"
"ITEM-1291","Equality, Equity and Inclusion","Delivered by Alden Habacon,  learners will have the opportunity to understand these concepts, explore how they concepts contribute to better outcomes and acquire tools to build equality, equity and inclusion in their work area.","eLearning","All Employees","All Government of British Columbia Learners","0","1","25","1","18574","2023/12/16  7:54:03PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1291-""","Audience"
"ITEM-1291","Equality, Equity and Inclusion","Delivered by Alden Habacon,  learners will have the opportunity to understand these concepts, explore how they concepts contribute to better outcomes and acquire tools to build equality, equity and inclusion in their work area.","eLearning","Complementary","All Government of British Columbia Learners","0","1","25","1","18574","2023/12/16  7:54:03PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1291-""","Group"
"ITEM-1291","Equality, Equity and Inclusion","Delivered by Alden Habacon,  learners will have the opportunity to understand these concepts, explore how they concepts contribute to better outcomes and acquire tools to build equality, equity and inclusion in their work area.","eLearning","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","1","25","1","18574","2023/12/16  7:54:03PM","Learning Centre","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1291-""","Topic"
"ITEM-1051","Ethics for Everyone","The goals of this course are to help public servants make ethical choices, recognize unethical conduct or situations, and speak out when we see something unethical occurring or when we think we may have a conflict of interest.","eLearning","All Employees","All Government of British Columbia Learners","0","2","0","1","18334","2024/04/08 11:28:50AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1051-""","Audience"
"ITEM-1051","Ethics for Everyone","The goals of this course are to help public servants make ethical choices, recognize unethical conduct or situations, and speak out when we see something unethical occurring or when we think we may have a conflict of interest.","eLearning","Core","All Government of British Columbia Learners","0","2","0","1","18334","2024/04/08 11:28:50AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1051-""","Group"
"ITEM-1051","Ethics for Everyone","The goals of this course are to help public servants make ethical choices, recognize unethical conduct or situations, and speak out when we see something unethical occurring or when we think we may have a conflict of interest.","eLearning","Ethics and Integrity","All Government of British Columbia Learners","0","2","0","1","18334","2024/04/08 11:28:50AM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1051-""","Topic"
"ITEM-59","FM 111: BC Government Expense Authority Fundamentals","This course explains why expense authorities exist, what their defined roles and responsibilities are, the tools available to assist them in doing their jobs, and finally, their role in managing the financial resources entrusted to them.","eLearning","All Employees","All Government of British Columbia Learners","0","2","0","1","1057","2023/12/18  6:19:44AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-59-""","Audience"
"ITEM-59","FM 111: BC Government Expense Authority Fundamentals","This course explains why expense authorities exist, what their defined roles and responsibilities are, the tools available to assist them in doing their jobs, and finally, their role in managing the financial resources entrusted to them.","eLearning","Core","All Government of British Columbia Learners","0","2","0","1","1057","2023/12/18  6:19:44AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-59-""","Group"
"ITEM-59","FM 111: BC Government Expense Authority Fundamentals","This course explains why expense authorities exist, what their defined roles and responsibilities are, the tools available to assist them in doing their jobs, and finally, their role in managing the financial resources entrusted to them.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","2","0","1","1057","2023/12/18  6:19:44AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-59-""","Topic"
"ITEM-55","FM 120: BC Government Planning Fundamentals","This course introduces the learner to the importance of government planning, related supporting legislation, types of government plans, who is involved and what the BC Public Service employee will be.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","1053","2023/12/18  6:20:09AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-55-""","Audience"
"ITEM-55","FM 120: BC Government Planning Fundamentals","This course introduces the learner to the importance of government planning, related supporting legislation, types of government plans, who is involved and what the BC Public Service employee will be.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","1053","2023/12/18  6:20:09AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-55-""","Group"
"ITEM-55","FM 120: BC Government Planning Fundamentals","This course introduces the learner to the importance of government planning, related supporting legislation, types of government plans, who is involved and what the BC Public Service employee will be.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","0","0","1","1053","2023/12/18  6:20:09AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-55-""","Topic"
"ITEM-38","FM 121: BC Government Budgeting Fundamentals","This course introduces the learner to the nature of budgeting, the purpose and key relationships among elected officials and public servants, in terms of the budget process.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","1036","2023/12/18  6:20:37AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-38-""","Audience"
"ITEM-38","FM 121: BC Government Budgeting Fundamentals","This course introduces the learner to the nature of budgeting, the purpose and key relationships among elected officials and public servants, in terms of the budget process.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","1036","2023/12/18  6:20:37AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-38-""","Group"
"ITEM-38","FM 121: BC Government Budgeting Fundamentals","This course introduces the learner to the nature of budgeting, the purpose and key relationships among elected officials and public servants, in terms of the budget process.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","0","0","1","1036","2023/12/18  6:20:37AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-38-""","Topic"
"ITEM-29","FM 130: BC Government Financial Control Fundamentals","This course introduces the learner to BC Government financial controls, financial control systems and how government can ensure controls are effective in managing risks.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","1027","2023/12/18  6:02:36AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-29-""","Audience"
"ITEM-29","FM 130: BC Government Financial Control Fundamentals","This course introduces the learner to BC Government financial controls, financial control systems and how government can ensure controls are effective in managing risks.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","1027","2023/12/18  6:02:36AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-29-""","Group"
"ITEM-29","FM 130: BC Government Financial Control Fundamentals","This course introduces the learner to BC Government financial controls, financial control systems and how government can ensure controls are effective in managing risks.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","0","0","1","1027","2023/12/18  6:02:36AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-29-""","Topic"
"ITEM-52","FM 131: BC Government Revenue, Expense and Asset Management Fundamentals","This course introduces the learner to BC Government revenue, expense and asset management. The participant will learn who is responsible for their management and the policies that guide that management.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","1050","2023/12/18  6:02:01AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-52-""","Audience"
"ITEM-52","FM 131: BC Government Revenue, Expense and Asset Management Fundamentals","This course introduces the learner to BC Government revenue, expense and asset management. The participant will learn who is responsible for their management and the policies that guide that management.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","1050","2023/12/18  6:02:01AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-52-""","Group"
"ITEM-52","FM 131: BC Government Revenue, Expense and Asset Management Fundamentals","This course introduces the learner to BC Government revenue, expense and asset management. The participant will learn who is responsible for their management and the policies that guide that management.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","0","0","1","1050","2023/12/18  6:02:01AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-52-""","Topic"
"ITEM-43","FM 132: BC Government Financial Reporting and Analysis Fundamentals","This self-directed on-line course will assist financial and program staff to understand the fundamentals of financial reporting and financial analysis within the BC Government.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","1041","2023/12/18  6:01:13AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-43-""","Audience"
"ITEM-43","FM 132: BC Government Financial Reporting and Analysis Fundamentals","This self-directed on-line course will assist financial and program staff to understand the fundamentals of financial reporting and financial analysis within the BC Government.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","1041","2023/12/18  6:01:13AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-43-""","Group"
"ITEM-43","FM 132: BC Government Financial Reporting and Analysis Fundamentals","This self-directed on-line course will assist financial and program staff to understand the fundamentals of financial reporting and financial analysis within the BC Government.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","0","0","1","1041","2023/12/18  6:01:13AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-43-""","Topic"
"ITEM-517","FM 201: Financial Management","This course provides a resource to administration support staff with some financial responsibilities.  Course content covers petty cash, purchasing cards, travel expense reimbursement, payment processes and the financial accounting system of government.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","17822","2023/12/18  5:56:34AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-517-""","Audience"
"ITEM-517","FM 201: Financial Management","This course provides a resource to administration support staff with some financial responsibilities.  Course content covers petty cash, purchasing cards, travel expense reimbursement, payment processes and the financial accounting system of government.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17822","2023/12/18  5:56:34AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-517-""","Group"
"ITEM-517","FM 201: Financial Management","This course provides a resource to administration support staff with some financial responsibilities.  Course content covers petty cash, purchasing cards, travel expense reimbursement, payment processes and the financial accounting system of government.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","0","0","1","17822","2023/12/18  5:56:34AM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-517-""","Topic"
"ITEM-1400","FM 210: Governance in Practice (Virtual)","Learners will examine, interpret and apply the BC governance framework and further their understanding of the ethics and standards required by BC Government employees during two half days of virtual learning. Both periods must be attended for completion.","Blended Format","All Employees","All Government of British Columbia Learners","0","4","0","1","18683","2023/12/17  6:08:29PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1400-""","Audience"
"ITEM-1400","FM 210: Governance in Practice (Virtual)","Learners will examine, interpret and apply the BC governance framework and further their understanding of the ethics and standards required by BC Government employees during two half days of virtual learning. Both periods must be attended for completion.","Blended Format","All Employees","All Government of British Columbia Learners","0","8","0","1","18683","2023/12/17  6:08:29PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1400-""","Audience"
"ITEM-1400","FM 210: Governance in Practice (Virtual)","Learners will examine, interpret and apply the BC governance framework and further their understanding of the ethics and standards required by BC Government employees during two half days of virtual learning. Both periods must be attended for completion.","Blended Format","Core","All Government of British Columbia Learners","0","4","0","1","18683","2023/12/17  6:08:29PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1400-""","Group"
"ITEM-1400","FM 210: Governance in Practice (Virtual)","Learners will examine, interpret and apply the BC governance framework and further their understanding of the ethics and standards required by BC Government employees during two half days of virtual learning. Both periods must be attended for completion.","Blended Format","Core","All Government of British Columbia Learners","0","8","0","1","18683","2023/12/17  6:08:29PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1400-""","Group"
"ITEM-1400","FM 210: Governance in Practice (Virtual)","Learners will examine, interpret and apply the BC governance framework and further their understanding of the ethics and standards required by BC Government employees during two half days of virtual learning. Both periods must be attended for completion.","Blended Format","Finance and Accounting","All Government of British Columbia Learners","0","4","0","1","18683","2023/12/17  6:08:29PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1400-""","Topic"
"ITEM-1400","FM 210: Governance in Practice (Virtual)","Learners will examine, interpret and apply the BC governance framework and further their understanding of the ethics and standards required by BC Government employees during two half days of virtual learning. Both periods must be attended for completion.","Blended Format","Finance and Accounting","All Government of British Columbia Learners","0","8","0","1","18683","2023/12/17  6:08:29PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1400-""","Topic"
"ITEM-1669","FM 220: Planning and Budgeting Applications (Virtual)","In this course participants will apply knowledge and skill to develop a plan and budget that aligns with and supports a Ministry Service Plan and Budget during 4 half days of virtual learning. All four periods must be attended for completion!","Blended Format","All Employees","All Government of British Columbia Learners","0","14","0","1","18926","2023/12/17  6:11:48PM","Finance","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1669-""","Audience"
